,Unnamed: 0,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
564,564,TAMIL NADU,14,10,14,436,30,11
565,565,TAMIL NADU,1,14,6,118,30,7
566,566,TAMIL NADU,9,4,34,224,30,11
567,567,TAMIL NADU,0,0,1,8,30,8
568,568,TAMIL NADU,22,12,0,110,30,11
569,569,TAMIL NADU,24,10,6,20,30,15
570,570,TAMIL NADU,18,6,25,880,30,8
571,571,TAMIL NADU,7,14,7,966,30,18
572,572,TAMIL NADU,27,14,19,398,30,16
573,573,TAMIL NADU,12,6,12,10392,30,11
574,574,TRIPURA,5,2,4,30,31,11
575,575,TRIPURA,8,18,19,58,31,7
576,576,TRIPURA,12,18,8,74,31,7
577,577,TRIPURA,5,6,32,114,31,19
578,578,TRIPURA,0,4,3,276,31,12
579,579,UTTAR PRADESH,3,12,51,754,32,12
580,580,UTTAR PRADESH,19,0,2,732,32,8
581,581,UTTAR PRADESH,17,4,21,520,32,17
582,582,UTTAR PRADESH,16,18,22,128,32,19
583,583,UTTAR PRADESH,23,2,24,88,32,18
584,584,UTTAR PRADESH,0,2,20,254,32,16
585,585,UTTAR PRADESH,29,14,7,128,32,7
586,586,UTTAR PRADESH,29,10,54,110,32,14
587,587,UTTAR PRADESH,13,8,20,100,32,14
588,588,UTTAR PRADESH,25,16,14,238,32,15
589,589,UTTAR PRADESH,26,16,4,50,32,8
590,590,UTTAR PRADESH,15,14,31,144,32,11
591,591,UTTAR PRADESH,28,2,50,162,32,12
592,592,UTTAR PRADESH,2,6,18,286,32,14
593,593,UTTAR PRADESH,18,16,28,212,32,14
594,594,UTTAR PRADESH,4,16,56,160,32,16
595,595,UTTAR PRADESH,10,2,43,300,32,13
596,596,UTTAR PRADESH,5,8,18,32,32,9
597,597,UTTAR PRADESH,28,16,3,30,32,19
598,598,UTTAR PRADESH,18,14,26,392,32,10
599,599,UTTAR PRADESH,0,14,19,518,32,13
600,600,UTTAR PRADESH,22,0,32,180,32,13
601,601,UTTAR PRADESH,17,4,44,104,32,7
602,602,UTTAR PRADESH,0,18,18,146,32,7
603,603,UTTAR PRADESH,12,16,36,44,32,7
604,604,UTTAR PRADESH,15,4,12,294,32,15
605,605,UTTAR PRADESH,1,4,49,26,32,13
606,606,UTTAR PRADESH,2,12,47,162,32,19
607,607,UTTAR PRADESH,20,2,57,246,32,19
608,608,UTTAR PRADESH,16,12,17,140,32,10
609,609,UTTAR PRADESH,8,16,32,128,32,14
610,610,UTTAR PRADESH,6,6,38,234,32,17
611,611,UTTAR PRADESH,6,8,31,110,32,17
612,612,UTTAR PRADESH,2,0,50,184,32,9
613,613,UTTAR PRADESH,26,12,4,300,32,9
614,614,UTTAR PRADESH,22,6,37,170,32,15
615,615,UTTAR PRADESH,23,12,41,150,32,13
616,616,UTTAR PRADESH,26,2,33,224,32,16
617,617,UTTAR PRADESH,16,16,35,120,32,8
618,618,UTTAR PRADESH,6,16,13,78,32,18
619,619,UTTAR PRADESH,25,2,30,144,32,9
620,620,UTTAR PRADESH,0,14,8,480,32,9
621,621,UTTAR PRADESH,17,12,18,120,32,18
622,622,UTTAR PRADESH,22,6,19,386,32,13
623,623,UTTAR PRADESH,9,14,11,198,32,15
624,624,UTTAR PRADESH,25,0,6,60,32,10
625,625,UTTAR PRADESH,16,4,3,694,32,11
626,626,UTTAR PRADESH,9,6,7,100,32,7
627,627,UTTAR PRADESH,26,4,19,48,32,9
628,628,UTTAR PRADESH,16,6,12,240,32,14
629,629,UTTAR PRADESH,5,10,37,340,32,10
630,630,UTTAR PRADESH,19,14,27,244,32,14
631,631,UTTAR PRADESH,5,16,30,390,32,19
632,632,UTTAR PRADESH,14,12,18,56,32,10
633,633,UTTAR PRADESH,3,8,41,194,32,15
634,634,UTTAR PRADESH,24,8,30,372,32,15
635,635,UTTAR PRADESH,25,8,2,168,32,11
636,636,UTTAR PRADESH,16,16,44,202,32,16
637,637,UTTAR PRADESH,27,16,41,188,32,16
638,638,UTTAR PRADESH,29,4,35,102,32,10
639,639,UTTAR PRADESH,11,2,5,322,32,11
640,640,UTTAR PRADESH,16,18,4,54,32,12
641,641,UTTAR PRADESH,16,10,10,122,32,12
642,642,UTTAR PRADESH,5,6,13,74,32,8
643,643,UTTAR PRADESH,13,4,10,52,32,19
644,644,UTTAR PRADESH,12,10,35,248,32,18
645,645,UTTAR PRADESH,3,10,10,42,32,13
646,646,UTTAR PRADESH,21,2,12,52,32,18
647,647,UTTAR PRADESH,13,18,42,152,32,8
648,648,UTTAR PRADESH,27,6,14,294,32,7
649,649,UTTAR PRADESH,18,14,35,170,32,10
650,650,UTTAR PRADESH,11,16,45,14686,32,11
651,651,UTTARAKHAND,18,8,7,8,33,9
652,652,UTTARAKHAND,10,2,4,4,33,19
653,653,UTTARAKHAND,13,6,6,44,33,15
654,654,UTTARAKHAND,3,0,4,2,33,12
655,655,UTTARAKHAND,2,4,31,222,33,7
656,656,UTTARAKHAND,4,6,43,274,33,8
657,657,UTTARAKHAND,6,10,26,76,33,7
658,658,UTTARAKHAND,26,14,18,38,33,10
659,659,UTTARAKHAND,8,14,6,28,33,16
660,660,UTTARAKHAND,5,4,1,20,33,11
661,661,UTTARAKHAND,7,4,7,22,33,9
662,662,UTTARAKHAND,24,0,32,80,33,8
663,663,UTTARAKHAND,10,16,6,62,33,11
664,664,UTTARAKHAND,16,8,11,880,33,15
665,665,WEST BENGAL,22,6,56,570,34,17
666,666,WEST BENGAL,17,14,33,654,34,8
667,667,WEST BENGAL,9,0,1,24,34,11
668,668,WEST BENGAL,5,12,30,132,34,8
669,669,WEST BENGAL,16,6,30,564,34,17
670,670,WEST BENGAL,13,12,42,474,34,11
671,671,WEST BENGAL,7,12,15,98,34,15
672,672,WEST BENGAL,25,0,7,82,34,10
673,673,WEST BENGAL,16,0,21,80,34,10
674,674,WEST BENGAL,21,18,28,726,34,12
675,675,WEST BENGAL,28,4,3,90,34,10
676,676,WEST BENGAL,21,14,16,158,34,8
677,677,WEST BENGAL,18,2,10,50,34,16
678,678,WEST BENGAL,2,8,58,168,34,16
679,679,WEST BENGAL,5,18,29,550,34,8
680,680,WEST BENGAL,25,0,9,104,34,17
681,681,WEST BENGAL,0,8,59,726,34,9
682,682,WEST BENGAL,10,12,31,218,34,10
683,683,WEST BENGAL,4,2,23,454,34,14
684,684,WEST BENGAL,9,6,20,140,34,18
685,685,WEST BENGAL,23,2,11,32,34,18
686,686,WEST BENGAL,2,0,1,8,34,16
687,687,WEST BENGAL,6,2,7,88,34,17
688,688,WEST BENGAL,4,18,0,6190,34,17
689,689,A & N ISLANDS,13,6,4,26,0,10
690,690,A & N ISLANDS,0,0,0,0,0,14
691,691,A & N ISLANDS,13,6,4,26,0,8
692,692,CHANDIGARH,15,16,22,182,5,18
693,693,CHANDIGARH,15,16,22,182,5,11
694,694,D & N HAVELI,3,12,2,8,7,11
695,695,D & N HAVELI,3,12,2,8,7,9
696,696,DAMAN & DIU,6,0,0,28,8,17
697,697,DAMAN & DIU,1,0,0,18,8,9
698,698,DAMAN & DIU,7,0,0,46,8,14
699,699,DELHI UT,29,16,42,18,9,18
700,700,DELHI UT,7,2,24,330,9,9
701,701,DELHI UT,26,8,47,40,9,17
702,702,DELHI UT,11,2,11,0,9,16
703,703,DELHI UT,2,0,2,2,9,10
704,704,DELHI UT,11,18,22,28,9,8
705,705,DELHI UT,28,16,52,22,9,14
706,706,DELHI UT,2,12,14,14,9,13
707,707,DELHI UT,14,6,2,40,9,19
708,708,DELHI UT,0,0,0,0,9,15
709,709,DELHI UT,23,10,0,92,9,15
710,710,DELHI UT,1,4,14,64,9,12
711,711,DELHI UT,10,10,58,10,9,19
712,712,LAKSHADWEEP,1,0,0,2,18,7
713,713,LAKSHADWEEP,1,0,0,2,18,17
714,714,PUDUCHERRY,25,18,4,200,26,7
715,715,PUDUCHERRY,25,18,4,200,26,18
716,716,ANDHRA PRADESH,10,14,40,160,1,10
717,717,ANDHRA PRADESH,16,16,21,270,1,8
718,718,ANDHRA PRADESH,15,16,14,142,1,18
719,719,ANDHRA PRADESH,1,12,11,184,1,14
720,720,ANDHRA PRADESH,7,10,12,200,1,11
721,721,ANDHRA PRADESH,0,2,2,0,1,8
722,722,ANDHRA PRADESH,23,12,53,288,1,7
723,723,ANDHRA PRADESH,27,14,8,256,1,10
724,724,ANDHRA PRADESH,10,18,0,382,1,19
725,725,ANDHRA PRADESH,16,16,11,214,1,10
726,726,ANDHRA PRADESH,2,2,4,98,1,18
727,727,ANDHRA PRADESH,4,10,17,152,1,8
728,728,ANDHRA PRADESH,21,10,39,280,1,17
729,729,ANDHRA PRADESH,13,16,35,128,1,19
730,730,ANDHRA PRADESH,19,2,18,174,1,16
731,731,ANDHRA PRADESH,24,12,23,92,1,14
732,732,ANDHRA PRADESH,3,10,30,92,1,16
733,733,ANDHRA PRADESH,7,2,13,248,1,18
734,734,ANDHRA PRADESH,4,18,2,122,1,10
735,735,ANDHRA PRADESH,12,0,3,0,1,14
736,736,ANDHRA PRADESH,27,8,2,56,1,12
737,737,ANDHRA PRADESH,9,2,56,10,1,12
738,738,ANDHRA PRADESH,3,2,1,0,1,10
739,739,ANDHRA PRADESH,24,8,4,72,1,8
740,740,ANDHRA PRADESH,20,16,7,26,1,18
741,741,ANDHRA PRADESH,28,4,3,18,1,17
742,742,ANDHRA PRADESH,11,4,20,480,1,10
743,743,ANDHRA PRADESH,9,8,19,136,1,19
744,744,ANDHRA PRADESH,5,4,48,4280,1,8
745,745,ARUNACHAL PRADESH,9,6,5,0,2,8
746,746,ARUNACHAL PRADESH,6,10,9,10,2,9
747,747,ARUNACHAL PRADESH,3,2,3,16,2,12
748,748,ARUNACHAL PRADESH,3,0,0,0,2,11
749,749,ARUNACHAL PRADESH,14,6,5,0,2,18
750,750,ARUNACHAL PRADESH,3,6,42,0,2,12
751,751,ARUNACHAL PRADESH,3,2,6,0,2,15
752,752,ARUNACHAL PRADESH,0,6,1,0,2,19
753,753,ARUNACHAL PRADESH,4,8,7,6,2,19
754,754,ARUNACHAL PRADESH,8,2,8,0,2,7
755,755,ARUNACHAL PRADESH,5,4,6,8,2,14
756,756,ARUNACHAL PRADESH,0,2,0,2,2,18
757,757,ARUNACHAL PRADESH,3,2,4,0,2,7
758,758,ARUNACHAL PRADESH,1,16,36,42,2,15
759,759,ASSAM,13,10,23,550,3,9
760,760,ASSAM,17,2,20,162,3,10
761,761,ASSAM,0,0,0,0,3,12
762,762,ASSAM,27,2,18,892,3,8
763,763,ASSAM,1,6,11,122,3,19
764,764,ASSAM,0,16,11,28,3,9
765,765,ASSAM,0,12,20,836,3,13
766,766,ASSAM,7,10,23,72,3,16
767,767,ASSAM,6,0,6,0,3,12
768,768,ASSAM,24,0,10,256,3,16
769,769,ASSAM,27,4,37,26,3,12
770,770,ASSAM,0,0,23,626,3,16
771,771,ASSAM,26,8,5,228,3,14
772,772,ASSAM,7,12,14,136,3,11
773,773,ASSAM,4,2,30,100,3,15
774,774,ASSAM,11,10,20,32,3,10
775,775,ASSAM,13,6,4,358,3,8
776,776,ASSAM,2,10,13,122,3,15
777,777,ASSAM,26,18,44,118,3,11
778,778,ASSAM,23,0,2,176,3,17
779,779,ASSAM,25,4,8,4,3,18
780,780,ASSAM,18,2,17,610,3,8
781,781,ASSAM,17,14,31,6,3,17
782,782,ASSAM,0,2,0,6,3,9
783,783,ASSAM,15,14,22,100,3,14
784,784,ASSAM,19,14,35,314,3,12
785,785,ASSAM,25,2,40,148,3,11
786,786,ASSAM,23,0,7,6028,3,16
787,787,BIHAR,1,2,36,730,4,12
788,788,BIHAR,14,0,11,122,4,15
789,789,BIHAR,6,4,26,390,4,14
790,790,BIHAR,27,6,11,178,4,7
791,791,BIHAR,10,14,35,510,4,13
792,792,BIHAR,18,0,29,314,4,9
793,793,BIHAR,10,10,58,872,4,16
794,794,BIHAR,18,14,24,392,4,12
795,795,BIHAR,17,0,4,414,4,7
796,796,BIHAR,27,14,49,248,4,12
797,797,BIHAR,0,14,44,472,4,9
798,798,BIHAR,12,4,29,488,4,7
799,799,BIHAR,8,2,12,638,4,8
800,800,BIHAR,9,12,34,362,4,10
801,801,BIHAR,6,0,7,6,4,19
802,802,BIHAR,26,10,34,284,4,16
803,803,BIHAR,13,14,20,338,4,18
804,804,BIHAR,7,14,30,470,4,14
805,805,BIHAR,14,4,17,18,4,19
806,806,BIHAR,6,10,17,346,4,18
807,807,BIHAR,0,0,10,274,4,10
808,808,BIHAR,7,4,15,134,4,9
809,809,BIHAR,20,0,41,324,4,16
810,810,BIHAR,6,2,20,564,4,10
811,811,BIHAR,7,2,42,836,4,13
812,812,BIHAR,3,2,22,102,4,19
813,813,BIHAR,10,0,2,786,4,11
814,814,BIHAR,18,4,18,16,4,13
815,815,BIHAR,25,4,3,442,4,17
816,816,BIHAR,5,2,18,206,4,19
817,817,BIHAR,9,8,24,376,4,14
818,818,BIHAR,22,14,11,978,4,16
819,819,BIHAR,29,4,15,22,4,9
820,820,BIHAR,6,12,54,632,4,7
821,821,BIHAR,12,10,30,802,4,11
822,822,BIHAR,9,2,20,220,4,10
823,823,BIHAR,29,4,9,486,4,16
824,824,BIHAR,10,4,46,530,4,9
825,825,BIHAR,3,12,6,160,4,8
826,826,BIHAR,10,8,3,96,4,12
827,827,BIHAR,24,2,27,540,4,14
828,828,BIHAR,27,16,48,434,4,11
829,829,BIHAR,13,4,35,384,4,10
830,830,BIHAR,9,12,42,414,4,15
831,831,BIHAR,22,0,8,17350,4,14
832,832,CHHATTISGARH,0,0,18,46,6,7
833,833,CHHATTISGARH,26,4,48,280,6,9
834,834,CHHATTISGARH,19,14,2,36,6,17
835,835,CHHATTISGARH,29,18,6,38,6,15
836,836,CHHATTISGARH,16,12,6,52,6,16
837,837,CHHATTISGARH,12,4,51,118,6,12
838,838,CHHATTISGARH,2,10,0,0,6,12
839,839,CHHATTISGARH,10,12,19,58,6,15
840,840,CHHATTISGARH,13,4,18,156,6,16
841,841,CHHATTISGARH,24,10,18,30,6,18
842,842,CHHATTISGARH,18,0,3,52,6,16
843,843,CHHATTISGARH,5,14,4,44,6,14
844,844,CHHATTISGARH,10,16,18,90,6,9
845,845,CHHATTISGARH,21,16,5,40,6,12
846,846,CHHATTISGARH,15,6,9,54,6,17
847,847,CHHATTISGARH,26,18,23,116,6,10
848,848,CHHATTISGARH,26,18,36,118,6,19
849,849,CHHATTISGARH,21,4,12,114,6,16
850,850,CHHATTISGARH,11,4,30,192,6,11
851,851,CHHATTISGARH,4,4,26,1634,6,17
852,852,GOA,18,18,17,86,10,17
853,853,GOA,12,6,7,72,10,13
854,854,GOA,0,4,24,158,10,8
855,855,GUJARAT,12,4,26,1252,11,18
856,856,GUJARAT,3,14,16,132,11,11
857,857,GUJARAT,6,8,1,12,11,14
858,858,GUJARAT,21,8,20,74,11,16
859,859,GUJARAT,18,16,14,368,11,11
860,860,GUJARAT,17,14,23,220,11,17
861,861,GUJARAT,29,18,46,804,11,16
862,862,GUJARAT,4,8,4,134,11,13
863,863,GUJARAT,1,14,37,216,11,10
864,864,GUJARAT,11,2,28,170,11,12
865,865,GUJARAT,9,10,24,82,11,12
866,866,GUJARAT,25,0,43,224,11,18
867,867,GUJARAT,26,18,20,344,11,19
868,868,GUJARAT,5,6,26,142,11,18
869,869,GUJARAT,19,6,52,388,11,19
870,870,GUJARAT,16,14,1,68,11,19
871,871,GUJARAT,26,10,14,38,11,12
872,872,GUJARAT,8,12,53,178,11,17
873,873,GUJARAT,23,8,14,236,11,7
874,874,GUJARAT,24,6,23,190,11,19
875,875,GUJARAT,7,8,5,18,11,17
876,876,GUJARAT,5,12,25,242,11,16
877,877,GUJARAT,11,10,33,232,11,10
878,878,GUJARAT,21,16,4,232,11,10
879,879,GUJARAT,18,0,18,48,11,7
880,880,GUJARAT,10,6,24,190,11,14
881,881,GUJARAT,26,10,25,680,11,7
882,882,GUJARAT,21,4,18,284,11,14
883,883,GUJARAT,9,6,18,106,11,10
884,884,GUJARAT,21,6,23,26,11,12
885,885,GUJARAT,2,14,18,7330,11,16
886,886,HARYANA,25,10,11,8,12,19
887,887,HARYANA,5,14,14,220,12,19
888,888,HARYANA,27,14,26,260,12,7
889,889,HARYANA,16,14,18,30,12,10
890,890,HARYANA,25,2,3,12,12,11
891,891,HARYANA,6,14,46,142,12,8
892,892,HARYANA,22,10,28,46,12,18
893,893,HARYANA,11,16,18,110,12,13
894,894,HARYANA,3,18,9,150,12,7
895,895,HARYANA,26,14,3,0,12,11
896,896,HARYANA,9,14,14,84,12,9
897,897,HARYANA,1,10,11,0,12,8
898,898,HARYANA,21,12,5,92,12,16
899,899,HARYANA,7,6,5,2,12,7
900,900,HARYANA,16,5,27,74,12,15
901,901,HARYANA,21,0,9,54,12,10
902,902,HARYANA,3,14,27,72,12,13
903,903,HARYANA,13,0,16,36,12,13
904,904,HARYANA,22,8,35,8,12,13
905,905,HARYANA,1,6,5,0,12,19
906,906,HARYANA,10,1,30,1400,12,10
907,907,HIMACHAL PRADESH,11,18,1,238,13,18
908,908,HIMACHAL PRADESH,15,12,1,26,13,14
909,909,HIMACHAL PRADESH,0,0,0,4,13,8
910,910,HIMACHAL PRADESH,8,6,1,72,13,7
911,911,HIMACHAL PRADESH,28,8,2,190,13,19
912,912,HIMACHAL PRADESH,2,8,0,20,13,14
913,913,HIMACHAL PRADESH,8,8,0,46,13,11
914,914,HIMACHAL PRADESH,2,0,1,0,13,7
915,915,HIMACHAL PRADESH,5,8,3,112,13,13
916,916,HIMACHAL PRADESH,15,14,2,230,13,7
917,917,HIMACHAL PRADESH,9,2,1,148,13,19
918,918,HIMACHAL PRADESH,7,18,2,120,13,15
919,919,HIMACHAL PRADESH,13,12,4,86,13,19
920,920,HIMACHAL PRADESH,3,14,18,1292,13,14
921,921,JAMMU & KASHMIR,26,12,26,98,14,19
922,922,JAMMU & KASHMIR,26,2,17,20,14,18
923,923,JAMMU & KASHMIR,1,8,15,250,14,13
924,924,JAMMU & KASHMIR,7,10,3,60,14,15
925,925,JAMMU & KASHMIR,16,4,3,174,14,17
926,926,JAMMU & KASHMIR,1,0,0,0,14,8
927,927,JAMMU & KASHMIR,1,0,0,0,14,12
928,928,JAMMU & KASHMIR,15,10,2,34,14,7
929,929,JAMMU & KASHMIR,22,14,2,142,14,7
930,930,JAMMU & KASHMIR,17,0,0,54,14,16
931,931,JAMMU & KASHMIR,23,14,4,148,14,12
932,932,JAMMU & KASHMIR,0,2,0,8,14,13
933,933,JAMMU & KASHMIR,15,2,1,88,14,14
934,934,JAMMU & KASHMIR,11,14,17,114,14,18
935,935,JAMMU & KASHMIR,26,10,0,110,14,10
936,936,JAMMU & KASHMIR,6,6,0,6,14,13
937,937,JAMMU & KASHMIR,24,18,0,14,14,15
938,938,JAMMU & KASHMIR,25,4,32,240,14,14
939,939,JAMMU & KASHMIR,2,0,0,0,14,16
940,940,JAMMU & KASHMIR,7,6,2,8,14,18
941,941,JAMMU & KASHMIR,2,14,0,12,14,17
942,942,JAMMU & KASHMIR,15,16,3,8,14,9
943,943,JAMMU & KASHMIR,26,8,33,308,14,14
944,944,JAMMU & KASHMIR,14,10,3,96,14,12
945,945,JAMMU & KASHMIR,28,4,43,1992,14,14
946,946,JHARKHAND,28,16,4,360,15,11
947,947,JHARKHAND,14,14,14,68,15,9
948,948,JHARKHAND,1,16,19,246,15,9
949,949,JHARKHAND,6,14,25,290,15,11
950,950,JHARKHAND,28,16,4,474,15,19
951,951,JHARKHAND,5,4,32,22,15,17
952,952,JHARKHAND,7,0,13,198,15,7
953,953,JHARKHAND,9,4,20,214,15,9
954,954,JHARKHAND,12,18,42,216,15,9
955,955,JHARKHAND,1,12,10,250,15,10
956,956,JHARKHAND,18,2,41,64,15,8
957,957,JHARKHAND,26,2,6,396,15,12
958,958,JHARKHAND,21,12,29,228,15,14
959,959,JHARKHAND,2,2,6,6,15,19
960,960,JHARKHAND,18,10,6,78,15,17
961,961,JHARKHAND,0,12,24,206,15,7
962,962,JHARKHAND,13,4,13,40,15,16
963,963,JHARKHAND,14,8,22,46,15,11
964,964,JHARKHAND,7,14,13,88,15,12
965,965,JHARKHAND,9,8,40,334,15,15
966,966,JHARKHAND,0,10,1,526,15,8
967,967,JHARKHAND,15,12,17,130,15,13
968,968,JHARKHAND,21,12,7,62,15,13
969,969,JHARKHAND,13,12,12,20,15,12
970,970,JHARKHAND,18,14,0,4562,15,8
971,971,KARNATAKA,21,8,1,418,16,16
972,972,KARNATAKA,21,4,5,568,16,18
973,973,KARNATAKA,3,4,54,960,16,10
974,974,KARNATAKA,23,12,48,740,16,16
975,975,KARNATAKA,2,2,18,542,16,9
976,976,KARNATAKA,19,16,29,332,16,11
977,977,KARNATAKA,2,6,22,652,16,12
978,978,KARNATAKA,29,8,6,444,16,7
979,979,KARNATAKA,6,16,11,332,16,11
980,980,KARNATAKA,7,4,15,638,16,15
981,981,KARNATAKA,26,18,9,282,16,19
982,982,KARNATAKA,27,8,43,552,16,15
983,983,KARNATAKA,17,2,38,244,16,12
984,984,KARNATAKA,5,0,4,178,16,17
985,985,KARNATAKA,15,6,4,266,16,16
986,986,KARNATAKA,19,8,46,736,16,14
987,987,KARNATAKA,14,2,22,484,16,15
988,988,KARNATAKA,18,4,8,552,16,8
989,989,KARNATAKA,14,12,7,158,16,12
990,990,KARNATAKA,5,8,4,148,16,17
991,991,KARNATAKA,13,16,29,734,16,10
992,992,KARNATAKA,19,12,10,252,16,12
993,993,KARNATAKA,1,0,30,532,16,13
994,994,KARNATAKA,22,14,31,96,16,8
995,995,KARNATAKA,2,10,5,462,16,17
996,996,KARNATAKA,29,12,9,512,16,9
997,997,KARNATAKA,14,0,15,236,16,18
998,998,KARNATAKA,23,2,42,494,16,11
999,999,KARNATAKA,28,18,29,510,16,16
1000,1000,KARNATAKA,15,2,11,376,16,7
1001,1001,KARNATAKA,28,10,7,246,16,9
1002,1002,KARNATAKA,7,4,12,13676,16,16
1003,1003,KERALA,18,6,19,1096,17,12
1004,1004,KERALA,15,0,3,44,17,9
1005,1005,KERALA,6,14,59,1372,17,10
1006,1006,KERALA,2,12,9,646,17,14
1007,1007,KERALA,28,2,17,1134,17,16
1008,1008,KERALA,20,10,11,814,17,7
1009,1009,KERALA,11,0,42,1556,17,18
1010,1010,KERALA,20,16,5,878,17,12
1011,1011,KERALA,21,6,27,1946,17,15
1012,1012,KERALA,26,0,12,1194,17,9
1013,1013,KERALA,21,16,39,1218,17,10
1014,1014,KERALA,28,4,19,590,17,10
1015,1015,KERALA,0,0,0,32,17,10
1016,1016,KERALA,22,0,18,1284,17,12
1017,1017,KERALA,28,12,18,1928,17,11
1018,1018,KERALA,8,0,12,448,17,8
1019,1019,KERALA,4,18,10,16180,17,14
1020,1020,MADHYA PRADESH,9,14,23,60,19,19
1021,1021,MADHYA PRADESH,7,0,6,72,19,8
1022,1022,MADHYA PRADESH,5,10,17,22,19,12
1023,1023,MADHYA PRADESH,12,6,36,214,19,18
1024,1024,MADHYA PRADESH,2,16,43,158,19,9
1025,1025,MADHYA PRADESH,7,2,33,16,19,8
1026,1026,MADHYA PRADESH,10,12,34,152,19,14
1027,1027,MADHYA PRADESH,21,4,30,130,19,12
1028,1028,MADHYA PRADESH,19,14,20,38,19,15
1029,1029,MADHYA PRADESH,24,4,21,38,19,11
1030,1030,MADHYA PRADESH,23,14,22,290,19,12
1031,1031,MADHYA PRADESH,0,8,42,138,19,16
1032,1032,MADHYA PRADESH,26,12,0,42,19,8
1033,1033,MADHYA PRADESH,4,16,52,334,19,16
1034,1034,MADHYA PRADESH,12,18,13,308,19,17
1035,1035,MADHYA PRADESH,18,16,6,42,19,12
1036,1036,MADHYA PRADESH,18,4,40,58,19,12
1037,1037,MADHYA PRADESH,19,6,22,268,19,11
1038,1038,MADHYA PRADESH,3,2,6,6,19,7
1039,1039,MADHYA PRADESH,13,0,55,130,19,15
1040,1040,MADHYA PRADESH,2,0,11,4,19,7
1041,1041,MADHYA PRADESH,13,18,15,64,19,15
1042,1042,MADHYA PRADESH,10,14,31,50,19,13
1043,1043,MADHYA PRADESH,3,2,12,120,19,18
1044,1044,MADHYA PRADESH,7,0,16,166,19,11
1045,1045,MADHYA PRADESH,21,6,6,46,19,8
1046,1046,MADHYA PRADESH,4,10,14,136,19,12
1047,1047,MADHYA PRADESH,2,12,19,308,19,13
1048,1048,MADHYA PRADESH,18,16,10,92,19,10
1049,1049,MADHYA PRADESH,19,12,28,90,19,10
1050,1050,MADHYA PRADESH,5,10,18,24,19,11
1051,1051,MADHYA PRADESH,4,16,23,90,19,12
1052,1052,MADHYA PRADESH,6,0,27,372,19,17
1053,1053,MADHYA PRADESH,6,14,39,92,19,11
1054,1054,MADHYA PRADESH,8,4,31,174,19,9
1055,1055,MADHYA PRADESH,21,12,39,366,19,10
1056,1056,MADHYA PRADESH,2,12,47,108,19,9
1057,1057,MADHYA PRADESH,10,8,7,64,19,10
1058,1058,MADHYA PRADESH,21,4,47,76,19,7
1059,1059,MADHYA PRADESH,12,8,24,252,19,19
1060,1060,MADHYA PRADESH,20,16,13,82,19,16
1061,1061,MADHYA PRADESH,11,6,23,230,19,19
1062,1062,MADHYA PRADESH,18,12,21,56,19,9
1063,1063,MADHYA PRADESH,21,6,13,74,19,14
1064,1064,MADHYA PRADESH,15,2,34,164,19,10
1065,1065,MADHYA PRADESH,24,16,40,328,19,13
1066,1066,MADHYA PRADESH,28,0,25,40,19,9
1067,1067,MADHYA PRADESH,12,8,15,172,19,14
1068,1068,MADHYA PRADESH,25,2,29,6356,19,17
1069,1069,MAHARASHTRA,22,10,37,592,20,16
1070,1070,MAHARASHTRA,29,16,41,240,20,12
1071,1071,MAHARASHTRA,27,16,42,100,20,13
1072,1072,MAHARASHTRA,28,12,47,170,20,16
1073,1073,MAHARASHTRA,2,16,58,248,20,16
1074,1074,MAHARASHTRA,20,4,32,316,20,17
1075,1075,MAHARASHTRA,9,10,4,626,20,16
1076,1076,MAHARASHTRA,6,4,14,132,20,11
1077,1077,MAHARASHTRA,20,0,42,338,20,10
1078,1078,MAHARASHTRA,22,18,28,256,20,9
1079,1079,MAHARASHTRA,16,12,14,164,20,19
1080,1080,MAHARASHTRA,21,4,11,66,20,7
1081,1081,MAHARASHTRA,14,10,14,46,20,18
1082,1082,MAHARASHTRA,2,14,34,148,20,14
1083,1083,MAHARASHTRA,21,4,29,368,20,8
1084,1084,MAHARASHTRA,18,8,38,256,20,15
1085,1085,MAHARASHTRA,5,14,17,276,20,18
1086,1086,MAHARASHTRA,9,8,45,332,20,15
1087,1087,MAHARASHTRA,12,16,51,286,20,15
1088,1088,MAHARASHTRA,3,4,22,16,20,19
1089,1089,MAHARASHTRA,8,18,26,508,20,17
1090,1090,MAHARASHTRA,7,0,16,16,20,11
1091,1091,MAHARASHTRA,5,12,1,264,20,10
1092,1092,MAHARASHTRA,23,18,40,382,20,13
1093,1093,MAHARASHTRA,26,16,14,164,20,16
1094,1094,MAHARASHTRA,25,4,32,262,20,11
1095,1095,MAHARASHTRA,0,16,37,730,20,15
1096,1096,MAHARASHTRA,18,8,50,132,20,16
1097,1097,MAHARASHTRA,16,16,26,346,20,11
1098,1098,MAHARASHTRA,25,18,8,286,20,14
1099,1099,MAHARASHTRA,5,2,20,1404,20,8
1100,1100,MAHARASHTRA,1,3,7,2,20,19
1101,1101,MAHARASHTRA,21,4,1,370,20,9
1102,1102,MAHARASHTRA,13,18,38,288,20,10
1103,1103,MAHARASHTRA,26,6,12,98,20,19
1104,1104,MAHARASHTRA,7,6,22,214,20,17
1105,1105,MAHARASHTRA,23,2,26,194,20,19
1106,1106,MAHARASHTRA,18,2,8,86,20,18
