,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
612,UTTAR PRADESH,182,140,50,12,32,23
613,UTTAR PRADESH,86,32,64,10,32,24
614,UTTAR PRADESH,112,46,37,5,32,20
615,UTTAR PRADESH,83,12,41,15,32,2
616,UTTAR PRADESH,56,22,33,12,32,0
617,UTTAR PRADESH,76,36,35,0,32,24
618,UTTAR PRADESH,66,16,13,19,32,0
619,UTTAR PRADESH,85,42,30,12,32,6
620,UTTAR PRADESH,210,94,128,0,32,3
621,UTTAR PRADESH,77,52,18,0,32,24
622,UTTAR PRADESH,172,166,79,13,32,21
623,UTTAR PRADESH,69,14,11,19,32,24
624,UTTAR PRADESH,25,40,6,10,32,21
625,UTTAR PRADESH,166,124,123,7,32,20
626,UTTAR PRADESH,39,26,7,10,32,1
627,UTTAR PRADESH,56,24,19,4,32,2
628,UTTAR PRADESH,136,26,72,0,32,22
629,UTTAR PRADESH,125,50,97,10,32,1
630,UTTAR PRADESH,49,34,27,2,32,3
631,UTTAR PRADESH,275,56,210,15,32,5
632,UTTAR PRADESH,44,32,18,8,32,20
633,UTTAR PRADESH,213,88,101,17,32,2
634,UTTAR PRADESH,324,108,150,6,32,5
635,UTTAR PRADESH,115,128,62,4,32,6
636,UTTAR PRADESH,76,36,44,1,32,22
637,UTTAR PRADESH,87,116,41,14,32,1
638,UTTAR PRADESH,89,44,35,11,32,6
639,UTTAR PRADESH,101,82,65,1,32,22
640,UTTAR PRADESH,16,18,4,7,32,22
641,UTTAR PRADESH,196,110,70,1,32,2
642,UTTAR PRADESH,35,26,13,17,32,2
643,UTTAR PRADESH,13,24,10,6,32,21
644,UTTAR PRADESH,162,170,95,4,32,1
645,UTTAR PRADESH,33,10,10,1,32,24
646,UTTAR PRADESH,21,2,12,6,32,22
647,UTTAR PRADESH,103,58,42,16,32,0
648,UTTAR PRADESH,147,106,74,7,32,20
649,UTTAR PRADESH,78,54,95,5,32,22
650,UTTAR PRADESH,7601,3916,225,3,32,20
651,UTTARAKHAND,18,8,7,4,33,22
652,UTTARAKHAND,10,2,4,2,33,20
653,UTTARAKHAND,13,6,6,2,33,23
654,UTTARAKHAND,3,0,4,1,33,2
655,UTTARAKHAND,32,24,31,11,33,0
656,UTTARAKHAND,94,26,43,17,33,3
657,UTTARAKHAND,36,10,26,18,33,5
658,UTTARAKHAND,26,14,18,19,33,6
659,UTTARAKHAND,8,14,6,14,33,4
660,UTTARAKHAND,5,4,1,10,33,24
661,UTTARAKHAND,7,4,7,11,33,6
662,UTTARAKHAND,54,20,32,0,33,4
663,UTTARAKHAND,10,16,6,11,33,21
664,UTTARAKHAND,316,148,191,0,33,0
665,WEST BENGAL,202,106,56,5,34,0
666,WEST BENGAL,107,94,33,7,34,0
667,WEST BENGAL,9,0,1,12,34,22
668,WEST BENGAL,35,52,30,6,34,23
669,WEST BENGAL,76,86,30,2,34,4
670,WEST BENGAL,133,92,42,17,34,2
671,WEST BENGAL,37,72,15,9,34,20
672,WEST BENGAL,25,20,7,1,34,24
673,WEST BENGAL,46,40,21,0,34,23
674,WEST BENGAL,81,58,28,3,34,5
675,WEST BENGAL,28,4,3,5,34,4
676,WEST BENGAL,21,14,16,19,34,24
677,WEST BENGAL,18,2,10,5,34,3
678,WEST BENGAL,152,108,58,4,34,21
679,WEST BENGAL,65,38,149,15,34,6
680,WEST BENGAL,55,80,9,12,34,2
681,WEST BENGAL,120,168,59,3,34,23
682,WEST BENGAL,130,132,31,9,34,0
683,WEST BENGAL,124,142,23,7,34,5
684,WEST BENGAL,69,46,20,10,34,24
685,WEST BENGAL,23,2,11,16,34,4
686,WEST BENGAL,2,0,1,4,34,2
687,WEST BENGAL,36,62,7,4,34,5
688,WEST BENGAL,1594,1418,260,15,34,4
689,A & N ISLANDS,13,6,4,13,0,2
690,A & N ISLANDS,0,0,0,0,0,4
691,A & N ISLANDS,13,6,4,13,0,3
692,CHANDIGARH,15,36,22,11,5,5
693,CHANDIGARH,15,36,22,11,5,3
694,D & N HAVELI,3,12,2,4,7,2
695,D & N HAVELI,3,12,2,4,7,5
696,DAMAN & DIU,6,0,0,14,8,5
697,DAMAN & DIU,1,0,0,9,8,3
698,DAMAN & DIU,7,0,0,3,8,4
699,DELHI UT,29,56,42,9,9,1
700,DELHI UT,547,762,224,5,9,24
701,DELHI UT,56,48,47,0,9,20
702,DELHI UT,11,2,11,0,9,21
703,DELHI UT,2,0,2,1,9,24
704,DELHI UT,11,18,22,14,9,23
705,DELHI UT,28,56,52,11,9,3
706,DELHI UT,62,72,74,7,9,2
707,DELHI UT,134,206,122,0,9,20
708,DELHI UT,0,0,0,0,9,6
709,DELHI UT,83,130,120,6,9,23
710,DELHI UT,61,84,74,12,9,20
711,DELHI UT,70,90,58,5,9,2
712,LAKSHADWEEP,1,0,0,1,18,4
713,LAKSHADWEEP,1,0,0,1,18,5
714,PUDUCHERRY,25,18,4,0,26,23
715,PUDUCHERRY,25,18,4,0,26,6
716,ANDHRA PRADESH,100,74,40,0,1,22
717,ANDHRA PRADESH,166,56,21,15,1,3
718,ANDHRA PRADESH,105,56,14,11,1,0
719,ANDHRA PRADESH,91,32,11,12,1,1
720,ANDHRA PRADESH,97,50,12,0,1,5
721,ANDHRA PRADESH,0,2,2,0,1,24
722,ANDHRA PRADESH,143,92,53,4,1,1
723,ANDHRA PRADESH,117,114,68,8,1,22
724,ANDHRA PRADESH,160,198,60,11,1,21
725,ANDHRA PRADESH,106,96,11,7,1,5
726,ANDHRA PRADESH,92,82,4,9,1,1
727,ANDHRA PRADESH,124,90,17,16,1,21
728,ANDHRA PRADESH,171,170,39,0,1,2
729,ANDHRA PRADESH,103,136,35,4,1,1
730,ANDHRA PRADESH,109,82,18,7,1,20
731,ANDHRA PRADESH,84,92,23,6,1,24
732,ANDHRA PRADESH,93,70,30,6,1,5
733,ANDHRA PRADESH,67,42,13,4,1,24
734,ANDHRA PRADESH,214,98,62,1,1,5
735,ANDHRA PRADESH,12,0,3,0,1,2
736,ANDHRA PRADESH,27,28,2,8,1,21
737,ANDHRA PRADESH,39,62,56,5,1,5
738,ANDHRA PRADESH,3,2,1,0,1,0
739,ANDHRA PRADESH,54,28,4,16,1,23
740,ANDHRA PRADESH,20,16,7,13,1,0
741,ANDHRA PRADESH,28,24,3,9,1,1
742,ANDHRA PRADESH,131,104,20,0,1,2
743,ANDHRA PRADESH,69,108,19,8,1,22
744,ANDHRA PRADESH,2525,2004,248,0,1,0
745,ARUNACHAL PRADESH,9,6,5,0,2,24
746,ARUNACHAL PRADESH,6,10,9,5,2,0
747,ARUNACHAL PRADESH,3,2,3,8,2,3
748,ARUNACHAL PRADESH,3,0,0,0,2,2
749,ARUNACHAL PRADESH,14,6,5,0,2,21
750,ARUNACHAL PRADESH,3,6,42,0,2,21
751,ARUNACHAL PRADESH,3,22,6,0,2,2
752,ARUNACHAL PRADESH,0,6,1,0,2,4
753,ARUNACHAL PRADESH,4,8,7,3,2,0
754,ARUNACHAL PRADESH,8,2,8,0,2,23
755,ARUNACHAL PRADESH,5,4,6,4,2,3
756,ARUNACHAL PRADESH,0,2,0,1,2,20
757,ARUNACHAL PRADESH,3,2,4,0,2,5
758,ARUNACHAL PRADESH,61,76,96,1,2,0
759,ASSAM,43,110,23,15,3,6
760,ASSAM,47,42,20,1,3,5
761,ASSAM,0,0,0,0,3,2
762,ASSAM,57,142,18,6,3,24
763,ASSAM,31,66,11,1,3,1
764,ASSAM,30,96,11,14,3,4
765,ASSAM,60,92,20,18,3,6
766,ASSAM,97,90,23,16,3,20
767,ASSAM,6,0,6,0,3,20
768,ASSAM,24,80,10,8,3,3
769,ASSAM,57,84,37,13,3,2
770,ASSAM,60,120,83,13,3,23
771,ASSAM,26,48,5,14,3,5
772,ASSAM,37,72,14,8,3,21
773,ASSAM,34,82,30,10,3,4
774,ASSAM,41,10,20,16,3,23
775,ASSAM,43,46,4,19,3,24
776,ASSAM,62,30,13,1,3,3
777,ASSAM,26,138,44,19,3,21
778,ASSAM,23,80,2,8,3,21
779,ASSAM,25,4,8,2,3,21
780,ASSAM,78,122,77,5,3,2
781,ASSAM,47,54,31,3,3,24
782,ASSAM,0,2,0,3,3,21
783,ASSAM,75,114,22,10,3,3
784,ASSAM,109,134,35,17,3,22
785,ASSAM,115,82,40,14,3,2
786,ASSAM,1253,1940,207,14,3,2
787,BIHAR,61,202,36,5,4,3
788,BIHAR,44,0,11,1,4,0
789,BIHAR,96,24,26,15,4,20
790,BIHAR,27,46,11,9,4,2
791,BIHAR,100,54,35,15,4,20
792,BIHAR,138,40,89,17,4,2
793,BIHAR,100,110,58,16,4,3
794,BIHAR,48,34,24,16,4,0
795,BIHAR,107,80,64,7,4,2
796,BIHAR,147,34,49,4,4,5
797,BIHAR,60,34,44,16,4,2
798,BIHAR,72,104,29,4,4,2
799,BIHAR,218,62,132,19,4,4
800,BIHAR,69,32,34,1,4,22
801,BIHAR,6,0,7,3,4,3
802,BIHAR,56,30,34,2,4,6
803,BIHAR,73,14,20,9,4,0
804,BIHAR,67,154,30,15,4,20
805,BIHAR,14,4,17,9,4,0
806,BIHAR,66,30,17,13,4,6
807,BIHAR,30,40,10,17,4,24
808,BIHAR,67,4,15,7,4,3
809,BIHAR,50,20,41,2,4,6
810,BIHAR,66,62,20,2,4,0
811,BIHAR,97,82,102,18,4,3
812,BIHAR,63,22,22,11,4,23
813,BIHAR,130,120,122,13,4,6
814,BIHAR,18,4,18,8,4,21
815,BIHAR,175,64,63,1,4,22
816,BIHAR,35,22,18,3,4,23
817,BIHAR,69,68,24,8,4,0
818,BIHAR,472,74,91,9,4,2
819,BIHAR,29,4,15,11,4,3
820,BIHAR,96,92,114,16,4,4
821,BIHAR,132,30,90,1,4,2
822,BIHAR,39,22,20,10,4,21
823,BIHAR,119,44,69,3,4,4
824,BIHAR,100,24,46,5,4,2
825,BIHAR,33,12,6,0,4,3
826,BIHAR,10,28,3,8,4,23
827,BIHAR,54,62,27,10,4,3
828,BIHAR,117,16,108,17,4,24
829,BIHAR,43,44,35,12,4,20
830,BIHAR,99,32,42,7,4,6
831,BIHAR,3712,2080,288,15,4,2
832,CHHATTISGARH,30,60,18,3,6,22
833,CHHATTISGARH,56,144,48,0,6,3
834,CHHATTISGARH,19,14,2,18,6,3
835,CHHATTISGARH,59,18,6,19,6,24
836,CHHATTISGARH,16,52,6,6,6,6
837,CHHATTISGARH,72,264,51,19,6,23
838,CHHATTISGARH,2,10,0,0,6,0
839,CHHATTISGARH,70,92,19,9,6,22
840,CHHATTISGARH,43,84,18,18,6,5
841,CHHATTISGARH,54,70,18,15,6,23
842,CHHATTISGARH,18,40,3,6,6,1
843,CHHATTISGARH,35,74,4,2,6,2
844,CHHATTISGARH,40,76,18,5,6,22
845,CHHATTISGARH,21,116,5,0,6,1
846,CHHATTISGARH,15,66,9,7,6,20
847,CHHATTISGARH,56,78,23,18,6,20
848,CHHATTISGARH,86,318,36,19,6,22
849,CHHATTISGARH,51,124,12,17,6,1
850,CHHATTISGARH,101,284,30,16,6,21
851,CHHATTISGARH,844,1984,326,17,6,22
852,GOA,18,18,17,3,10,23
853,GOA,12,6,7,16,10,0
854,GOA,30,24,24,19,10,4
855,GUJARAT,222,24,206,6,11,4
856,GUJARAT,63,14,16,6,11,20
857,GUJARAT,6,8,1,6,11,20
858,GUJARAT,21,8,20,17,11,20
859,GUJARAT,48,16,14,4,11,23
860,GUJARAT,47,14,23,10,11,3
861,GUJARAT,59,18,46,2,11,3
862,GUJARAT,64,28,64,7,11,6
863,GUJARAT,31,14,37,8,11,6
864,GUJARAT,71,22,28,5,11,3
865,GUJARAT,39,50,24,1,11,23
866,GUJARAT,55,20,43,12,11,3
867,GUJARAT,56,18,20,12,11,22
868,GUJARAT,35,6,26,11,11,0
869,GUJARAT,49,26,52,14,11,0
870,GUJARAT,16,14,1,14,11,23
871,GUJARAT,26,10,14,19,11,2
872,GUJARAT,38,32,53,9,11,6
873,GUJARAT,83,8,14,18,11,2
874,GUJARAT,24,6,23,15,11,6
875,GUJARAT,7,8,5,9,11,23
876,GUJARAT,35,12,25,1,11,21
877,GUJARAT,41,30,33,16,11,5
878,GUJARAT,81,36,64,16,11,0
879,GUJARAT,78,20,18,4,11,0
880,GUJARAT,40,26,24,15,11,4
881,GUJARAT,56,10,85,0,11,23
882,GUJARAT,81,24,18,2,11,0
883,GUJARAT,39,6,18,13,11,4
884,GUJARAT,21,6,83,13,11,23
885,GUJARAT,1532,534,298,5,11,2
886,HARYANA,25,30,11,4,12,6
887,HARYANA,35,34,14,10,12,1
888,HARYANA,57,74,26,10,12,22
889,HARYANA,16,14,18,15,12,21
890,HARYANA,25,2,3,6,12,21
891,HARYANA,66,54,46,11,12,2
892,HARYANA,52,30,28,3,12,21
893,HARYANA,41,36,18,15,12,20
894,HARYANA,33,38,9,15,12,6
895,HARYANA,26,14,3,0,12,3
896,HARYANA,39,74,14,2,12,24
897,HARYANA,31,30,11,0,12,20
898,HARYANA,21,32,5,6,12,2
899,HARYANA,7,26,5,1,12,3
900,HARYANA,46,85,27,17,12,1
901,HARYANA,21,20,9,7,12,21
902,HARYANA,63,34,27,16,12,21
903,HARYANA,43,40,16,18,12,2
904,HARYANA,82,28,35,4,12,1
905,HARYANA,31,26,5,0,12,23
906,HARYANA,760,721,330,0,12,24
907,HIMACHAL PRADESH,11,18,1,19,13,3
908,HIMACHAL PRADESH,15,32,1,13,13,24
909,HIMACHAL PRADESH,0,0,0,2,13,2
910,HIMACHAL PRADESH,8,6,1,16,13,22
911,HIMACHAL PRADESH,28,28,2,15,13,5
912,HIMACHAL PRADESH,2,8,0,10,13,21
913,HIMACHAL PRADESH,8,28,0,3,13,1
914,HIMACHAL PRADESH,2,0,1,0,13,0
915,HIMACHAL PRADESH,5,48,3,16,13,5
916,HIMACHAL PRADESH,15,54,2,15,13,1
917,HIMACHAL PRADESH,9,22,1,14,13,4
918,HIMACHAL PRADESH,7,18,2,0,13,0
919,HIMACHAL PRADESH,13,12,4,3,13,5
920,HIMACHAL PRADESH,123,274,18,6,13,0
921,JAMMU & KASHMIR,86,32,26,9,14,21
922,JAMMU & KASHMIR,26,2,17,10,14,24
923,JAMMU & KASHMIR,121,28,15,5,14,1
924,JAMMU & KASHMIR,7,10,3,10,14,20
925,JAMMU & KASHMIR,46,24,3,7,14,20
926,JAMMU & KASHMIR,1,0,0,0,14,0
927,JAMMU & KASHMIR,1,0,0,0,14,2
928,JAMMU & KASHMIR,105,30,2,17,14,5
929,JAMMU & KASHMIR,22,14,2,11,14,24
930,JAMMU & KASHMIR,47,0,0,7,14,0
931,JAMMU & KASHMIR,23,14,4,14,14,6
932,JAMMU & KASHMIR,0,2,0,4,14,20
933,JAMMU & KASHMIR,15,22,1,4,14,5
934,JAMMU & KASHMIR,41,14,17,17,14,22
935,JAMMU & KASHMIR,56,10,0,15,14,1
936,JAMMU & KASHMIR,6,6,0,3,14,21
937,JAMMU & KASHMIR,84,18,0,7,14,0
938,JAMMU & KASHMIR,55,24,32,0,14,5
939,JAMMU & KASHMIR,2,0,0,0,14,1
940,JAMMU & KASHMIR,97,26,2,4,14,22
941,JAMMU & KASHMIR,62,14,0,6,14,0
942,JAMMU & KASHMIR,45,16,3,4,14,0
943,JAMMU & KASHMIR,86,48,33,14,14,21
944,JAMMU & KASHMIR,14,30,3,8,14,3
945,JAMMU & KASHMIR,1048,384,163,16,14,3
946,JHARKHAND,58,96,64,0,15,1
947,JHARKHAND,134,74,14,14,15,24
948,JHARKHAND,31,36,19,3,15,23
949,JHARKHAND,36,74,25,5,15,5
950,JHARKHAND,88,76,64,17,15,22
951,JHARKHAND,5,4,32,11,15,0
952,JHARKHAND,67,100,13,19,15,2
953,JHARKHAND,39,64,20,7,15,2
954,JHARKHAND,72,78,42,8,15,22
955,JHARKHAND,31,172,10,5,15,22
956,JHARKHAND,108,62,41,12,15,21
957,JHARKHAND,86,142,66,18,15,5
958,JHARKHAND,81,152,29,14,15,23
959,JHARKHAND,2,2,6,3,15,5
960,JHARKHAND,18,50,6,19,15,5
961,JHARKHAND,30,12,24,3,15,20
962,JHARKHAND,43,24,13,0,15,2
963,JHARKHAND,44,28,22,3,15,24
964,JHARKHAND,37,74,13,4,15,22
965,JHARKHAND,69,28,40,7,15,2
966,JHARKHAND,270,110,181,3,15,24
967,JHARKHAND,45,52,17,5,15,21
968,JHARKHAND,51,52,7,11,15,0
969,JHARKHAND,43,32,12,10,15,0
970,JHARKHAND,1488,1594,380,1,15,23
971,KARNATAKA,51,8,1,9,16,0
972,KARNATAKA,201,64,365,4,16,0
973,KARNATAKA,153,44,54,0,16,20
974,KARNATAKA,113,12,48,10,16,1
975,KARNATAKA,62,22,18,11,16,24
976,KARNATAKA,49,16,29,6,16,5
977,KARNATAKA,62,6,22,6,16,6
978,KARNATAKA,29,8,6,2,16,20
979,KARNATAKA,36,36,11,6,16,20
980,KARNATAKA,37,24,15,19,16,0
981,KARNATAKA,26,18,9,1,16,20
982,KARNATAKA,57,28,43,16,16,1
983,KARNATAKA,17,2,38,2,16,20
984,KARNATAKA,35,0,4,9,16,21
985,KARNATAKA,15,6,4,13,16,24
986,KARNATAKA,79,48,46,8,16,24
987,KARNATAKA,74,22,22,2,16,2
988,KARNATAKA,18,4,8,16,16,5
989,KARNATAKA,14,12,7,19,16,3
990,KARNATAKA,35,8,4,14,16,5
991,KARNATAKA,73,36,29,7,16,23
992,KARNATAKA,19,12,10,6,16,0
993,KARNATAKA,61,60,30,6,16,6
994,KARNATAKA,22,14,31,8,16,21
995,KARNATAKA,62,10,5,11,16,23
996,KARNATAKA,59,12,9,16,16,3
997,KARNATAKA,14,0,15,18,16,22
998,KARNATAKA,53,22,42,7,16,20
999,KARNATAKA,58,18,29,15,16,2
1000,KARNATAKA,15,2,11,8,16,24
1001,KARNATAKA,28,10,7,3,16,0
1002,KARNATAKA,1627,584,172,18,16,0
1003,KERALA,18,26,19,8,17,20
1004,KERALA,15,0,3,2,17,5
1005,KERALA,36,54,119,6,17,1
1006,KERALA,32,52,9,3,17,24
1007,KERALA,28,42,17,7,17,4
1008,KERALA,20,50,11,7,17,22
1009,KERALA,41,120,42,18,17,22
1010,KERALA,20,56,65,19,17,21
1011,KERALA,21,106,27,13,17,23
1012,KERALA,26,140,12,17,17,6
1013,KERALA,51,96,39,9,17,4
1014,KERALA,28,24,19,15,17,6
1015,KERALA,0,0,0,16,17,24
1016,KERALA,52,60,78,2,17,20
1017,KERALA,58,112,138,4,17,0
1018,KERALA,8,60,12,4,17,2
1019,KERALA,454,998,210,10,17,5
1020,MADHYA PRADESH,69,174,23,10,19,1
1021,MADHYA PRADESH,37,60,6,16,19,1
1022,MADHYA PRADESH,65,230,17,11,19,20
1023,MADHYA PRADESH,72,66,36,7,19,3
1024,MADHYA PRADESH,62,196,103,19,19,24
1025,MADHYA PRADESH,7,2,33,8,19,2
1026,MADHYA PRADESH,70,152,34,16,19,4
1027,MADHYA PRADESH,81,164,30,5,19,6
1028,MADHYA PRADESH,49,114,20,19,19,22
1029,MADHYA PRADESH,54,44,21,19,19,20
1030,MADHYA PRADESH,53,194,82,5,19,0
1031,MADHYA PRADESH,90,148,42,9,19,20
1032,MADHYA PRADESH,26,52,0,1,19,23
1033,MADHYA PRADESH,64,296,52,7,19,20
1034,MADHYA PRADESH,102,138,133,14,19,5
1035,MADHYA PRADESH,18,56,6,1,19,1
1036,MADHYA PRADESH,48,124,40,9,19,1
1037,MADHYA PRADESH,109,186,142,14,19,2
1038,MADHYA PRADESH,3,2,6,3,19,20
1039,MADHYA PRADESH,73,160,115,5,19,22
1040,MADHYA PRADESH,2,0,11,2,19,23
1041,MADHYA PRADESH,133,58,15,12,19,20
1042,MADHYA PRADESH,40,74,31,5,19,23
1043,MADHYA PRADESH,33,142,12,0,19,20
1044,MADHYA PRADESH,37,100,16,3,19,2
1045,MADHYA PRADESH,21,86,6,3,19,3
1046,MADHYA PRADESH,34,90,14,8,19,23
1047,MADHYA PRADESH,62,92,79,14,19,4
1048,MADHYA PRADESH,48,176,10,6,19,23
1049,MADHYA PRADESH,19,52,28,5,19,1
1050,MADHYA PRADESH,35,70,18,12,19,2
1051,MADHYA PRADESH,34,196,23,5,19,1
1052,MADHYA PRADESH,36,160,27,6,19,23
1053,MADHYA PRADESH,36,134,39,6,19,5
1054,MADHYA PRADESH,68,64,91,7,19,24
1055,MADHYA PRADESH,81,272,39,3,19,22
1056,MADHYA PRADESH,62,132,47,14,19,0
1057,MADHYA PRADESH,40,88,7,12,19,1
1058,MADHYA PRADESH,51,144,47,18,19,20
1059,MADHYA PRADESH,42,168,84,6,19,2
1060,MADHYA PRADESH,20,56,13,1,19,1
1061,MADHYA PRADESH,71,146,23,15,19,20
1062,MADHYA PRADESH,48,92,21,8,19,21
1063,MADHYA PRADESH,21,126,13,17,19,22
1064,MADHYA PRADESH,45,102,34,2,19,24
1065,MADHYA PRADESH,54,136,100,4,19,20
1066,MADHYA PRADESH,28,40,25,0,19,3
1067,MADHYA PRADESH,42,228,15,6,19,21
1068,MADHYA PRADESH,2395,5782,229,18,19,21
1069,MAHARASHTRA,82,90,97,16,20,4
1070,MAHARASHTRA,59,56,41,0,20,5
1071,MAHARASHTRA,27,36,42,10,20,1
1072,MAHARASHTRA,58,132,47,5,20,23
1073,MAHARASHTRA,32,16,58,4,20,4
1074,MAHARASHTRA,50,24,32,18,20,22
1075,MAHARASHTRA,69,50,64,13,20,23
1076,MAHARASHTRA,36,64,14,6,20,20
1077,MAHARASHTRA,50,60,42,9,20,0
1078,MAHARASHTRA,52,58,28,8,20,2
1079,MAHARASHTRA,46,32,14,2,20,5
1080,MAHARASHTRA,51,44,11,13,20,4
1081,MAHARASHTRA,44,50,14,3,20,20
1082,MAHARASHTRA,32,34,34,14,20,0
1083,MAHARASHTRA,81,44,29,4,20,0
1084,MAHARASHTRA,48,28,38,8,20,20
1085,MAHARASHTRA,65,34,17,18,20,21
1086,MAHARASHTRA,39,8,45,6,20,3
1087,MAHARASHTRA,252,256,291,3,20,21
1088,MAHARASHTRA,3,4,22,8,20,2
1089,MAHARASHTRA,98,98,146,14,20,21
1090,MAHARASHTRA,7,0,16,8,20,2
1091,MAHARASHTRA,95,132,61,12,20,1
1092,MAHARASHTRA,83,58,100,11,20,22
1093,MAHARASHTRA,26,56,14,2,20,4
1094,MAHARASHTRA,25,24,32,11,20,5
1095,MAHARASHTRA,90,76,37,5,20,5
1096,MAHARASHTRA,48,48,50,6,20,6
1097,MAHARASHTRA,46,56,26,13,20,23
1098,MAHARASHTRA,55,38,68,3,20,2
1099,MAHARASHTRA,95,102,80,2,20,20
1100,MAHARASHTRA,1,3,7,1,20,6
1101,MAHARASHTRA,141,84,61,5,20,4
1102,MAHARASHTRA,43,58,38,4,20,4
1103,MAHARASHTRA,26,26,12,9,20,5
1104,MAHARASHTRA,97,66,22,7,20,20
1105,MAHARASHTRA,83,62,26,17,20,5
1106,MAHARASHTRA,18,22,8,3,20,4
1107,MAHARASHTRA,27,60,18,9,20,21
1108,MAHARASHTRA,79,66,23,4,20,1
1109,MAHARASHTRA,128,84,124,9,20,21
1110,MAHARASHTRA,122,102,81,14,20,21
1111,MAHARASHTRA,49,74,42,2,20,2
1112,MAHARASHTRA,34,58,27,11,20,20
1113,MAHARASHTRA,76,130,37,10,20,5
1114,MAHARASHTRA,2768,2703,136,0,20,1
1115,MANIPUR,24,4,0,5,21,20
1116,MANIPUR,9,0,5,0,21,24
1117,MANIPUR,30,0,0,2,21,0
1118,MANIPUR,24,8,0,8,21,0
1119,MANIPUR,32,6,0,6,21,3
1120,MANIPUR,13,0,0,2,21,5
1121,MANIPUR,3,0,0,0,21,22
1122,MANIPUR,27,8,0,1,21,4
1123,MANIPUR,3,2,1,0,21,23
1124,MANIPUR,165,28,6,4,21,21
1125,MEGHALAYA,10,2,5,2,22,6
1126,MEGHALAYA,10,2,1,0,22,0
1127,MEGHALAYA,17,10,2,4,22,1
1128,MEGHALAYA,39,4,10,0,22,21
1129,MEGHALAYA,48,38,66,3,22,1
1130,MEGHALAYA,16,14,11,0,22,20
1131,MEGHALAYA,27,6,14,0,22,5
1132,MEGHALAYA,167,76,109,9,22,22
1133,MIZORAM,5,72,2,0,23,3
1134,MIZORAM,6,18,1,0,23,23
1135,MIZORAM,4,10,3,1,23,20
1136,MIZORAM,3,4,0,0,23,24
1137,MIZORAM,2,22,0,0,23,3
1138,MIZORAM,1,8,0,0,23,21
1139,MIZORAM,2,14,1,0,23,24
1140,MIZORAM,6,4,0,0,23,5
1141,MIZORAM,29,152,7,1,23,23
1142,NAGALAND,32,6,91,1,24,21
1143,NAGALAND,1,2,1,0,24,24
1144,NAGALAND,25,18,0,0,24,5
1145,NAGALAND,11,0,5,0,24,20
1146,NAGALAND,1,0,3,0,24,0
1147,NAGALAND,4,0,0,0,24,22
1148,NAGALAND,5,2,6,0,24,23
1149,NAGALAND,6,2,4,3,24,23
1150,NAGALAND,6,2,0,1,24,22
1151,NAGALAND,9,2,0,0,24,24
1152,NAGALAND,100,34,110,5,24,3
1153,ODISHA,40,50,27,5,25,22
1154,ODISHA,23,94,33,13,25,20
1155,ODISHA,22,24,19,11,25,0
1156,ODISHA,30,20,48,2,25,2
1157,ODISHA,26,54,16,16,25,5
1158,ODISHA,33,30,23,0,25,22
1159,ODISHA,12,4,4,18,25,1
1160,ODISHA,47,64,135,18,25,24
1161,ODISHA,12,14,2,15,25,21
1162,ODISHA,28,24,26,0,25,4
1163,ODISHA,6,16,3,11,25,1
1164,ODISHA,76,68,41,6,25,1
1165,ODISHA,16,34,39,4,25,1
1166,ODISHA,22,36,23,0,25,3
1167,ODISHA,17,22,11,14,25,4
1168,ODISHA,22,36,29,15,25,2
1169,ODISHA,19,64,13,17,25,3
1170,ODISHA,19,18,7,11,25,22
1171,ODISHA,74,84,38,16,25,5
1172,ODISHA,63,104,145,4,25,23
1173,ODISHA,47,60,12,16,25,24
1174,ODISHA,36,30,3,16,25,2
1175,ODISHA,83,136,34,2,25,22
1176,ODISHA,28,18,19,16,25,6
1177,ODISHA,25,34,16,19,25,21
1178,ODISHA,15,10,7,7,25,21
1179,ODISHA,47,82,53,11,25,24
1180,ODISHA,18,30,1,4,25,24
1181,ODISHA,28,36,17,9,25,22
1182,ODISHA,41,30,44,3,25,24
1183,ODISHA,7,12,4,9,25,20
1184,ODISHA,0,2,5,1,25,23
1185,ODISHA,6,0,4,0,25,2
1186,ODISHA,87,42,44,9,25,23
1187,ODISHA,1075,1382,145,18,25,4
1188,PUNJAB,51,10,5,0,27,20
1189,PUNJAB,10,22,3,0,27,22
1190,PUNJAB,30,28,2,0,27,2
1191,PUNJAB,34,28,3,0,27,4
1192,PUNJAB,12,12,3,0,27,22
1193,PUNJAB,14,0,3,0,27,4
1194,PUNJAB,39,54,1,0,27,0
1195,PUNJAB,5,0,0,0,27,21
1196,PUNJAB,26,34,5,0,27,20
1197,PUNJAB,31,38,20,0,27,5
1198,PUNJAB,15,26,6,0,27,2
1199,PUNJAB,59,40,11,0,27,1
1200,PUNJAB,32,34,2,0,27,0
1201,PUNJAB,21,14,1,0,27,1
1202,PUNJAB,68,80,12,0,27,21
1203,PUNJAB,28,18,2,0,27,2
1204,PUNJAB,25,20,2,0,27,22
1205,PUNJAB,27,8,5,1,27,20
1206,PUNJAB,18,16,3,1,27,21
1207,PUNJAB,22,16,3,0,27,6
1208,PUNJAB,46,36,7,0,27,5
1209,PUNJAB,27,12,1,0,27,22
1210,PUNJAB,42,28,7,0,27,4
1211,PUNJAB,51,24,3,0,27,20
1212,PUNJAB,733,598,110,2,27,4
1213,RAJASTHAN,48,54,42,11,28,2
